Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,TCR Signaling R-HSA-202403,1/110,0.9984676292720408,0.9999999999810132,0.22522591057038682,0.0003453942962291813,CD4,down in tumor,1
gs_ind_0,Cellular Response To Starvation R-HSA-9711097,2/148,0.9983758933942375,0.9999999999810132,0.28029298153148696,0.000455595751114623,FNIP2;ATF3,down in tumor,2
gs_ind_0,Cellular Responses To Stimuli R-HSA-8953897,34/692,0.841079813946082,0.9999999999810132,0.8611248486423041,0.14903377522023178,GLYAT;HBA1;JUN;NR3C2;MT2A;IGFBP1;TLR4;CCL2;MT1G;CITED2;MT1E;ATF5;ALB;HMOX1;PHGDH;KDM6B;CLEC1B;PPARGC1A;MT1M;MT1H;ETS2;IL6;MT1A;ID1;MAP2K3;MYC;ATF3;FOS;MT1X;NCOR1;FNIP2;CAMK2B;MT1F;APOA1,down in tumor,34
gs_ind_0,Cellular Responses To Stress R-HSA-2262752,26/681,0.9907640332628145,0.9999999999810132,0.660266567391505,0.006126536049020911,GLYAT;HBA1;JUN;NR3C2;IGFBP1;TLR4;CCL2;CITED2;ALB;ATF5;HMOX1;PHGDH;KDM6B;CLEC1B;PPARGC1A;ETS2;IL6;ID1;MAP2K3;MYC;ATF3;FOS;NCOR1;FNIP2;CAMK2B;APOA1,down in tumor,26
gs_ind_0,Cellular Senescence R-HSA-2559583,7/143,0.7142356392239808,0.9999999999810132,0.9065167594462135,0.3050812752489935,ID1;MAP2K3;JUN;KDM6B;FOS;ETS2;IL6,down in tumor,7
gs_ind_0,Centrosome Maturation R-HSA-380287,1/81,0.9915119099355554,0.9999999999810132,0.3067918922048581,0.0026151919731178244,PRKAR2B,down in tumor,1
gs_ind_0,Chaperonin-mediated Protein Folding R-HSA-390466,1/79,0.9904490860437496,0.9999999999810132,0.3146385647187826,0.0030195285513579992,GNA14,down in tumor,1
gs_ind_0,MAPK6/MAPK4 Signaling R-HSA-5687128,3/85,0.8703442703490485,0.9999999999810132,0.6995364852337439,0.09714213615163789,MYC;JUN;FOXO1,down in tumor,3
gs_ind_0,MHC Class II Antigen Presentation R-HSA-2132295,2/99,0.9794003763839227,0.9999999999810132,0.42215571909895055,0.008787068039446667,SEC24B;SPTBN2,down in tumor,2
gs_ind_0,Macroautophagy R-HSA-1632852,2/111,0.9887990001019524,0.9999999999810132,0.3756745537567455,0.004231674624405538,PLIN2;GABARAPL1,down in tumor,2
gs_ind_0,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,1/177,0.9999709011014772,0.9999999999810132,0.13927765972628786,4.052885454400205e-06,RCL1,down in tumor,1
gs_ind_0,Meiosis R-HSA-1500620,1/66,0.979443209453334,0.9999999999810132,0.3773220974349813,0.007837365736702354,SYNE1,down in tumor,1
gs_ind_0,Meiotic Synapsis R-HSA-1221632,1/43,0.9203005818640082,0.9999999999810132,0.5821639405464685,0.04835159283052276,SYNE1,down in tumor,1
gs_ind_0,Organelle Biogenesis And Maintenance R-HSA-1852241,6/270,0.9983899834458675,0.9999999999810132,0.40261940091197973,0.0006487462868642556,PRKAR2B;CAMK4;PPARGC1A;NCOR1;ALAS1;GLUD1,down in tumor,6
