Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,direction,n_hits
gs_ind_0,Removal Of Flap Intermediate From C-strand R-HSA-174437,2/17,0.41981276654469085,0.9999999999999991,1.7755972172265257,1.541123320927068,POLD1;FEN1,up in tumor,2
gs_ind_0,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/86,0.9994430827172406,0.9999999999999991,0.19236253177112392,0.00010715986085843012,HSPB1,up in tumor,1
gs_ind_0,Regulation Of TP53 Expression And Degradation R-HSA-6806003,3/36,0.5863112982383067,0.9999999999999991,1.1497654584221748,0.6138648427303114,CDK1;CCNA2;CDKN2A,up in tumor,3
gs_ind_0,Regulation Of TP53 Degradation R-HSA-6804757,3/35,0.5667991667971974,0.9999999999999991,1.1852014652014653,0.6728984177134733,CDK1;CCNA2;CDKN2A,up in tumor,3
gs_ind_0,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,1/19,0.8084919101800757,0.9999999999999991,0.8919800474570793,0.1896212269276515,EHMT2,up in tumor,1
gs_ind_0,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,1/12,0.647856585990088,0.9999999999999991,1.4354207783305954,0.6230959563844467,TP73,up in tumor,1
gs_ind_0,Regulation Of Signaling By NODAL R-HSA-1433617,1/8,0.5012973966380778,0.9999999999999991,2.2014134275618376,1.5201986960119265,DAND5,up in tumor,1
gs_ind_0,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.9909174266254173,0.9999999999999991,0.30790823390143096,0.002809376713186791,CDKN2A,up in tumor,1
gs_ind_0,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,2/69,0.982101557312337,0.9999999999999991,0.40668217850703575,0.007344906715980831,NKX3-2;DLX5,up in tumor,2
gs_ind_0,Regulation Of RAS By GAPs R-HSA-5658442,1/63,0.9958561665211979,0.9999999999999991,0.2634520250067953,0.0010939695036719982,SPRED3,up in tumor,1
gs_ind_0,Regulation Of PTEN Gene Transcription R-HSA-8943724,3/59,0.8791895001833623,0.9999999999999991,0.6809439528023599,0.0876748150045106,EZH2;CBX2;CBX8,up in tumor,3
gs_ind_0,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,8/87,0.4393775172233821,0.9999999999999991,1.1771508490137026,0.9680844878603001,CEP131;CCNB1;PLK4;CCNB2;PLK1;AURKA;NEK2;CDK1,up in tumor,8
gs_ind_0,CDC42 GTPase Cycle R-HSA-9013148,13/143,0.4130393781890379,0.9999999999999991,1.1391763762441625,1.0072738137106378,ECT2;ARHGAP39;RASGRF2;SCRIB;IQGAP3;ARHGEF11;DEPDC1B;RACGAP1;ARHGAP11B;ARHGAP22;FGD1;ARHGAP33;DIAPH3,up in tumor,13
gs_ind_0,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/123,0.9999780399302547,0.9999999999999991,0.13401489978976097,2.9430088607518307e-06,MUC13,up in tumor,1
gs_ind_0,Branched-chain Amino Acid Catabolism R-HSA-70895,2/21,0.5317992271399721,0.9999999999999991,1.411093212833762,0.8910901995419729,BCAT1;BCAT2,up in tumor,2
gs_ind_0,Biological Oxidations R-HSA-211859,7/199,0.9980605169898091,0.9999999999999991,0.42631897690528725,0.0008276412704104617,UGT1A10;CYP19A1;UGT2B11;CYP27B1;CYP2W1;SLC26A2;CBR3,up in tumor,7
gs_ind_0,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,1/8,0.5012973966380778,0.9999999999999991,2.2014134275618376,1.5201986960119265,LEF1,up in tumor,1
gs_ind_0,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,3/40,0.6585258584496959,0.9999999999999991,1.026920634920635,0.4289976251993753,COLEC12;COL4A1;COL4A2,up in tumor,3
gs_ind_0,Bile Acid And Bile Salt Metabolism R-HSA-194068,4/44,0.5045771995042019,0.9999999999999991,1.2230087424751188,0.8365800869225124,FABP6;AKR1C3;OSBPL3;SLC51B,up in tumor,4
gs_ind_0,Beta-catenin Independent WNT Signaling R-HSA-3858494,4/133,0.9965291706393091,0.9999999999999991,0.3808013606543419,0.001323995555929595,GNG4;SCRIB;PDE6A;LEF1,up in tumor,4
gs_ind_0,Beta Defensins R-HSA-1461957,1/5,0.3526123355149352,0.9999999999999991,3.669566005255051,3.8251043223768133,DEFB132,up in tumor,1
gs_ind_0,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",1/25,0.8864008022311243,0.9999999999999991,0.6733362548607374,0.081194964645368,LIN9,up in tumor,1
gs_ind_0,BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922,1/23,0.8647969852806419,0.9999999999999991,0.7332608498686237,0.10651383672464748,CCT3,up in tumor,1
gs_ind_0,B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,5/44,0.3028197589233267,0.9999999999999991,1.5335420624877159,1.8319961932802806,H2BC15;H2BC17;H2BC9;H2BC11;H2AX,up in tumor,5
gs_ind_0,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,5/57,0.5201891617652027,0.9999999999999991,1.153065857233659,0.753600905188317,GTSE1;CCNB1;CCNB2;PLK1;CDK1,up in tumor,5
gs_ind_0,Role Of ABL In ROBO-SLIT Signaling R-HSA-428890,1/8,0.5012973966380778,0.9999999999999991,2.2014134275618376,1.5201986960119265,ROBO1,up in tumor,1
gs_ind_0,Retrograde Transport At Trans-Golgi-Network R-HSA-6811440,2/47,0.9117382659538333,0.9999999999999991,0.6039772031069284,0.05580889430059896,AKR1B10;RAB6B,up in tumor,2
gs_ind_0,Retrograde Neurotrophin Signaling R-HSA-177504,1/13,0.6771992126442967,0.9999999999999991,1.3205218809459092,0.5147259484962772,DNM3,up in tumor,1
gs_ind_0,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,5/125,0.9816841907143768,0.9999999999999991,0.5006821436604721,0.009255420049740462,ACTN2;CD109;PDGFA;VWF;EGF,up in tumor,5
gs_ind_0,Resolution Of Abasic Sites (AP Sites) R-HSA-73933,3/38,0.6236047398837621,0.9999999999999991,1.0848826291079812,0.5123233899126374,POLD1;FEN1;RFC4,up in tumor,3
gs_ind_0,Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373,3/25,0.34633091429203355,0.9999999999999991,1.7128042328042328,1.816190057685157,POLD1;FEN1;RFC4,up in tumor,3
gs_ind_0,SHC1 Events In ERBB4 Signaling R-HSA-1250347,1/12,0.647856585990088,0.9999999999999991,1.4354207783305954,0.6230959563844467,NRG2,up in tumor,1
gs_ind_0,SHC1 Events In ERBB2 Signaling R-HSA-1250196,2/20,0.5052020882047851,0.9999999999999991,1.4874420245646789,1.0156205877607762,NRG2;EGF,up in tumor,2
gs_ind_0,SHC1 Events In EGFR Signaling R-HSA-180336,1/12,0.647856585990088,0.9999999999999991,1.4354207783305954,0.6230959563844467,EGF,up in tumor,1
gs_ind_0,SHC-mediated cascade:FGFR4 R-HSA-5654719,1/12,0.647856585990088,0.9999999999999991,1.4354207783305954,0.6230959563844467,FGF13,up in tumor,1
gs_ind_0,SHC-mediated cascade:FGFR3 R-HSA-5654704,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,FGF13,up in tumor,1
gs_ind_0,SHC-mediated cascade:FGFR2 R-HSA-5654699,1/13,0.6771992126442967,0.9999999999999991,1.3205218809459092,0.5147259484962772,FGF13,up in tumor,1
gs_ind_0,SHC-mediated cascade:FGFR1 R-HSA-5654688,1/12,0.647856585990088,0.9999999999999991,1.4354207783305954,0.6230959563844467,FGF13,up in tumor,1
gs_ind_0,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,1/14,0.7040980600123732,0.9999999999999991,1.2226450424330284,0.42894990458726534,PLXNA1,up in tumor,1
gs_ind_0,SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,1/52,0.9891875534835124,0.9999999999999991,0.31989750275111695,0.0034777099815757233,CDC20,up in tumor,1
gs_ind_0,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,3/58,0.8718604587420241,0.9999999999999991,0.6932475332475333,0.09506218655141935,CCNE2;CCNA2;CCNE1,up in tumor,3
gs_ind_0,SARS-CoV-2-host Interactions R-HSA-9705683,3/178,0.9999734185532523,0.9999999999999991,0.21792972459639126,5.792964362132189e-06,KPNA2;VPS45;IRAK1,up in tumor,3
gs_ind_0,SARS-CoV-2 Modulates Autophagy R-HSA-9754560,1/11,0.6158482926650748,0.9999999999999991,1.5722051799790315,0.7621337307476526,VPS45,up in tumor,1
gs_ind_0,SARS-CoV-2 Infection R-HSA-9694516,6/264,0.9999921632462212,0.9999999999999991,0.2740874059570672,2.1479639308988767e-06,KPNA2;HAVCR1;VPS45;IRAK1;GPC2;GPC3,up in tumor,6
gs_ind_0,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,2/105,0.9988783351742638,0.9999999999999991,0.2647545323521722,0.0002971325191114391,KPNA2;IRAK1,up in tumor,2
gs_ind_0,SARS-CoV Infections R-HSA-9679506,7/342,0.9999998462137135,0.9999999999999991,0.24286574137481878,3.7349423351913984e-08,KPNA2;ATP1A2;HAVCR1;VPS45;IRAK1;GPC3;GPC2,up in tumor,7
gs_ind_0,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,1/27,0.9045541623349609,0.9999999999999991,0.622456881740834,0.06244057629419185,TUBA3C,up in tumor,1
gs_ind_0,SUMOylation R-HSA-2990846,11/169,0.8415839084962634,0.9999999999999991,0.7969968178373537,0.1374576883532748,BLM;CDKN2A;CBX2;CDCA8;CBX8;AURKA;NSMCE2;AURKB;TOP2A;BIRC5;INCENP,up in tumor,11
gs_ind_0,SUMOylation Of Transcription Factors R-HSA-3232118,1/17,0.7720829762283368,0.9999999999999991,1.0001976821764809,0.2587143856868406,CDKN2A,up in tumor,1
gs_ind_0,SUMOylation Of Transcription Cofactors R-HSA-3899300,2/42,0.8753379467202286,0.9999999999999991,0.6787101669705241,0.09036702967824593,CBX2;CBX8,up in tumor,2
gs_ind_0,SUMOylation Of RNA Binding Proteins R-HSA-4570464,2/46,0.9053663587582128,0.9999999999999991,0.6175802819225492,0.06139711482564502,CBX2;CBX8,up in tumor,2
gs_ind_0,SUMOylation Of DNA Methylation Proteins R-HSA-4655427,2/15,0.35887913002680827,0.9999999999999991,2.0388501092879663,2.089351676905928,CBX2;CBX8,up in tumor,2
gs_ind_0,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,5/75,0.758958775279055,0.9999999999999991,0.8579010106044886,0.2366158054361676,BLM;CDKN2A;CBX2;CBX8;NSMCE2,up in tumor,5
gs_ind_0,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,2/55,0.949971669343269,0.9999999999999991,0.5134595197730779,0.026352342790450192,CBX2;CBX8,up in tumor,2
gs_ind_0,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,11/163,0.806900826340458,0.9999999999999991,0.828601382622682,0.17778016366328792,BLM;CDKN2A;CBX2;CDCA8;CBX8;AURKA;NSMCE2;AURKB;TOP2A;BIRC5;INCENP,up in tumor,11
gs_ind_0,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,NOX4,up in tumor,1
gs_ind_0,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,3/35,0.5667991667971974,0.9999999999999991,1.1852014652014653,0.6728984177134733,CDKN2B;DAND5;RBL1,up in tumor,3
gs_ind_0,SLC-mediated Transmembrane Transport R-HSA-425407,16/218,0.7371230492530383,0.9999999999999991,0.8955370827116511,0.2731392052406133,SLC22A12;SLC5A4;SLC6A7;SLC5A11;SLC7A11;SLC6A11;SLCO1C1;SLC22A15;SLC12A5;SLC7A6;SLC30A3;SLC6A9;SLC26A2;SLC26A6;SLC39A10;SLC34A3,up in tumor,16
gs_ind_0,SLC Transporter Disorders R-HSA-5619102,4/89,0.9452212440782869,0.9999999999999991,0.5780302921747603,0.0325640637715458,SLC22A12;AVPR2;SLC34A3;SLC26A2,up in tumor,4
gs_ind_0,Azathioprine ADME R-HSA-9748787,1/21,0.839087297651768,0.9999999999999991,0.8048780487804879,0.14120823008158465,ABCC5,up in tumor,1
gs_ind_0,Axonal Growth Inhibition (RHOA Activation) R-HSA-193634,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,LINGO1,up in tumor,1
gs_ind_0,Axon Guidance R-HSA-422475,35/491,0.8552135466277915,0.9999999999999991,0.8527512532443917,0.133373774459073,ENAH;DCC;EPHA10;CACNB4;DNM3;RGMA;LHX4;COL4A2;GAP43;PLXNA1;EFNA3;TREM2;DCX;GPRIN1;ITGA2;SCN4B;PLXNC1;KIF4A;ARTN;EFNA4;LAMC1;SCN4A;SEMA7A;ARHGAP39;KCNQ3;COL9A1;ROBO1;UNC5A;MPP3;TRPC6;ARHGEF11;NRCAM;MAPK12;COL4A1;PIGU,up in tumor,35
gs_ind_0,Autophagy R-HSA-9612973,2/125,0.9997709211648735,0.9999999999999991,0.22165909323632296,5.078322377674318e-05,PRKAA2;DYNC1I1,up in tumor,2
gs_ind_0,Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,2/63,0.97206688478275,0.9999999999999991,0.44649115242852183,0.012649391436464581,UBE2S;UBE2C,up in tumor,2
gs_ind_0,Asymmetric Localization Of PCP Proteins R-HSA-4608870,1/60,0.9946170460748763,0.9999999999999991,0.27677643495560766,0.001493899209266973,SCRIB,up in tumor,1
gs_ind_0,Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,4/36,0.352165720944995,0.9999999999999991,1.5246602023079017,1.591216828432051,CCT3;CCNE1;FBXW10;CCNE2,up in tumor,4
gs_ind_0,Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889,1/19,0.8084919101800757,0.9999999999999991,0.8919800474570793,0.1896212269276515,LPL,up in tumor,1
gs_ind_0,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,3/24,0.32278164930533304,0.9999999999999991,1.7925581395348837,2.0269874458888655,ACTN2;MPP3;GPRIN1,up in tumor,3
gs_ind_0,Aspirin ADME R-HSA-9749641,1/39,0.9664342045152667,0.9999999999999991,0.42819018437392997,0.014619294402305744,UGT2B11,up in tumor,1
gs_ind_0,Asparagine N-linked Glycosylation R-HSA-446203,4/274,0.9999998850275852,0.9999999999999991,0.1810287691617856,2.0813315937243832e-08,CHGA;B4GALNT2;COL7A1;DYNC1I1,up in tumor,4
gs_ind_0,Arachidonic Acid Metabolism R-HSA-2142753,1/55,0.9916756813899015,0.9999999999999991,0.3022435793531848,0.002526502207455737,AKR1C3,up in tumor,1
gs_ind_0,Serotonin Neurotransmitter Release Cycle R-HSA-181429,2/17,0.41981276654469085,0.9999999999999991,1.7755972172265257,1.541123320927068,STX1A;SYN3,up in tumor,2
gs_ind_0,Serine Biosynthesis R-HSA-977347,1/8,0.5012973966380778,0.9999999999999991,2.2014134275618376,1.5201986960119265,PSPH,up in tumor,1
gs_ind_0,Sensory Processing Of Sound R-HSA-9659379,4/66,0.8105198169753993,0.9999999999999991,0.7916471549142391,0.1663088288198337,WHRN;CLIC5;CABP1;STX1A,up in tumor,4
gs_ind_0,Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,2/45,0.8985660753823476,0.9999999999999991,0.631808789649233,0.06757513171874514,WHRN;CLIC5,up in tumor,2
gs_ind_0,Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,4/60,0.7470680757389689,0.9999999999999991,0.8759760895701472,0.2554337218025114,WHRN;CLIC5;CABP1;STX1A,up in tumor,4
gs_ind_0,Sensory Perception Of Taste R-HSA-9717189,1/20,0.8244545323893016,0.9999999999999991,0.8461956635373324,0.16334392799155045,SCN4B,up in tumor,1
gs_ind_0,"Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",1/16,0.7513611991881223,0.9999999999999991,1.0647791738638654,0.30438712893916414,SCN4B,up in tumor,1
gs_ind_0,Semaphorin Interactions R-HSA-373755,5/63,0.6110146018504665,0.9999999999999991,1.0344953632886076,0.5096280251627732,SEMA7A;ARHGEF11;PLXNA1;PLXNC1;TREM2,up in tumor,5
gs_ind_0,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.8244545323893016,0.9999999999999991,0.8461956635373324,0.16334392799155045,ARHGEF11,up in tumor,1
gs_ind_0,Sema4D In Semaphorin Signaling R-HSA-400685,1/24,0.8760684975403318,0.9999999999999991,0.7020235609815341,0.09288543766655402,ARHGEF11,up in tumor,1
gs_ind_0,Sema3A PAK Dependent Axon Repulsion R-HSA-399954,1/16,0.7513611991881223,0.9999999999999991,1.0647791738638654,0.30438712893916414,PLXNA1,up in tumor,1
gs_ind_0,Selective Autophagy R-HSA-9663891,2/59,0.9625551604442926,0.9999999999999991,0.47764600158446746,0.018228836585023278,PRKAA2;DYNC1I1,up in tumor,2
gs_ind_0,Signaling By FGFR R-HSA-190236,2/76,0.9894283915929856,0.9999999999999991,0.36834266335446353,0.003914703404886403,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR In Disease R-HSA-1226099,2/52,0.9379805603291523,0.9999999999999991,0.5440428459489952,0.03483291706090992,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By Erythropoietin R-HSA-9006335,1/23,0.8647969852806419,0.9999999999999991,0.7332608498686237,0.10651383672464748,PIGU,up in tumor,1
gs_ind_0,Signaling By ERBB4 R-HSA-1236394,4/53,0.6539466980419961,0.9999999999999991,1.0001980050986312,0.42481353090433727,NRG2;STMN1;EGF;GABRQ,up in tumor,4
gs_ind_0,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,2/20,0.5052020882047851,0.9999999999999991,1.4874420245646789,1.0156205877607762,NRG2;EGF,up in tumor,2
gs_ind_0,Signaling By ERBB2 R-HSA-1227986,3/48,0.7744818589990115,0.9999999999999991,0.8460282574568289,0.21621186325222538,NRG2;PIGU;EGF,up in tumor,3
gs_ind_0,Signaling By ERBB2 KD Mutants R-HSA-9664565,3/23,0.2992349061101351,0.9999999999999991,1.8800929152148664,2.2683816894318074,NRG2;PIGU;EGF,up in tumor,3
gs_ind_0,Signaling By ERBB2 In Cancer R-HSA-1227990,3/24,0.32278164930533304,0.9999999999999991,1.7925581395348837,2.0269874458888655,NRG2;PIGU;EGF,up in tumor,3
gs_ind_0,Signaling By ERBB2 ECD Mutants R-HSA-9665348,2/15,0.35887913002680827,0.9999999999999991,2.0388501092879663,2.089351676905928,PIGU;EGF,up in tumor,2
gs_ind_0,Signaling By EGFR R-HSA-177929,2/46,0.9053663587582128,0.9999999999999991,0.6175802819225492,0.06139711482564502,PIGU;EGF,up in tumor,2
gs_ind_0,Signaling By EGFR In Cancer R-HSA-1643713,2/23,0.5819879904742342,0.9999999999999991,1.2797022345061382,0.6927098148865969,PIGU;EGF,up in tumor,2
gs_ind_0,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1/61,0.9950665620602729,0.9999999999999991,0.2721881395186888,0.0013461465966479165,VWF,up in tumor,1
gs_ind_0,Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122,1/4,0.29378797489011954,0.9999999999999991,4.718246417893061,5.779365626136818,FGF13,up in tumor,1
gs_ind_0,Signaling By ALK R-HSA-201556,1/24,0.8760684975403318,0.9999999999999991,0.7020235609815341,0.09288543766655402,MYCN,up in tumor,1
gs_ind_0,Signal Amplification R-HSA-392518,1/28,0.9125126678546813,0.9999999999999991,0.5997924337146952,0.054912983244147735,GNG4,up in tumor,1
gs_ind_0,Signaling By Interleukins R-HSA-449147,13/406,0.9999933367290219,0.9999999999999991,0.37285819324627106,2.484463455337196e-06,FGF13;PTPN5;LRRC14;BOLA2B;CCL20;LCN2;IRAK1;STX1A;BIRC5;PTPN14;CRLF2;MMP1;IL3RA,up in tumor,13
gs_ind_0,Signaling By Insulin Receptor R-HSA-74752,3/60,0.8861432593646461,0.9999999999999991,0.6690683229813664,0.08087473694288871,PIGU;FGF13;ATP6V0D2,up in tumor,3
gs_ind_0,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,1/32,0.9382438824095214,0.9999999999999991,0.5235247673410217,0.03337227539231317,VWF,up in tumor,1
gs_ind_0,Signaling By Hedgehog R-HSA-5358351,2/131,0.9998584511594231,0.9999999999999991,0.21132617134792822,2.991509181109422e-05,IQCE;ADCY6,up in tumor,2
gs_ind_0,Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,1/15,0.728756555011342,0.9999999999999991,1.138268457508131,0.36016583603262753,NOX4,up in tumor,1
gs_ind_0,Signaling By FLT3 Fusion Proteins R-HSA-9703465,1/18,0.791078642475556,0.9999999999999991,0.9429969323962257,0.2209987756615743,NOX4,up in tumor,1
gs_ind_0,Signaling By FGFR4 R-HSA-5654743,2/33,0.7734265402044909,0.9999999999999991,0.873015873015873,0.22429924011007363,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR4 In Disease R-HSA-5655291,1/10,0.5809323105717996,0.9999999999999991,1.7377862977639804,0.94382829083857,PIGU,up in tumor,1
gs_ind_0,Signaling By FGFR3 R-HSA-5654741,2/32,0.758438700006941,0.9999999999999991,0.9016839280061704,0.2493095655805873,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR3 In Disease R-HSA-5655332,2/14,0.3275141968593042,0.9999999999999991,2.2020669023660595,2.45799965221651,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR2 R-HSA-5654738,2/62,0.9699347563890081,0.9999999999999991,0.4538936475792114,0.01385577136136718,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR2 In Disease R-HSA-5655253,2/33,0.7734265402044909,0.9999999999999991,0.873015873015873,0.22429924011007363,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR2 IIIa TM R-HSA-8851708,1/19,0.8084919101800757,0.9999999999999991,0.8919800474570793,0.1896212269276515,FGF13,up in tumor,1
gs_ind_0,Signaling By FGFR1 R-HSA-5654736,2/41,0.8665620401924522,0.9999999999999991,0.6959271282656816,0.0996717785485827,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By FGFR1 In Disease R-HSA-5655302,2/29,0.7082460426336707,0.9999999999999991,1.0001977897001013,0.3450319580868597,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By RAF1 Mutants R-HSA-9656223,1/37,0.9600461899642218,0.9999999999999991,0.4516973418178704,0.018417453722767943,VWF,up in tumor,1
gs_ind_0,Signaling By Nuclear Receptors R-HSA-9006931,11/232,0.9878720909406754,0.9999999999999991,0.5685236378711819,0.0069371551209791915,FABP6;KPNA2;DAND5;H2BC15;AKR1C3;H2BC9;H2BC17;GNG4;EGF;H2BC11;H2AX,up in tumor,11
gs_ind_0,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,3/50,0.7978341244750855,0.9999999999999991,0.8103258145363409,0.1830157861374413,NRG2;CCNE1;EGF,up in tumor,3
gs_ind_0,Signaling By NTRKs R-HSA-166520,4/124,0.9937144057516029,0.9999999999999991,0.409425966992509,0.002581607498375738,PIGU;DOCK3;DNM3;MAPK12,up in tumor,4
gs_ind_0,Signaling By NTRK2 (TRKB) R-HSA-9006115,2/22,0.5574007657469213,0.9999999999999991,1.3421930656619594,0.7844726416236258,PIGU;DOCK3,up in tumor,2
gs_ind_0,Signaling By NTRK1 (TRKA) R-HSA-187037,2/107,0.9990418719341623,0.9999999999999991,0.2597097108063832,0.00024895444706996115,DNM3;MAPK12,up in tumor,2
gs_ind_0,Signaling By NOTCH4 R-HSA-9013694,4/80,0.908998715113263,0.9999999999999991,0.646322128088916,0.06166662727211108,HEY1;DLL4;TACC3;HES5,up in tumor,4
gs_ind_0,Signaling By NOTCH2 R-HSA-1980145,3/31,0.48342301075292643,0.9999999999999991,1.351812865497076,0.9825830386765582,JAG2;DLL4;HES5,up in tumor,3
gs_ind_0,Signaling By NOTCH1 R-HSA-1980143,6/73,0.5747494108589498,0.9999999999999991,1.059679194048232,0.5868727396828133,DNER;HES5;HEY1;HDAC11;DLL4;JAG2,up in tumor,6
gs_ind_0,Signaling By NOTCH R-HSA-157118,16/187,0.4931830340238042,0.9999999999999991,1.0590472888055116,0.7486139549195289,DNER;TACC3;HES5;H2BC15;E2F1;H2BC17;H2BC9;HEY1;NOTCH3;EGF;DLL4;HDAC11;JAG2;H2BC11;H2AX;DLGAP5,up in tumor,16
gs_ind_0,Signaling By NODAL R-HSA-1181150,2/18,0.4491566500256084,0.9999999999999991,1.6679028522923003,1.3349620320176863,CERS1;DAND5,up in tumor,2
gs_ind_0,Signaling By MET R-HSA-6806834,4/61,0.758662934244931,0.9999999999999991,0.8606991086542217,0.23772310742729488,ITGA2;PIGU;LAMC1;LAMA4,up in tumor,4
gs_ind_0,Signaling By MAPK Mutants R-HSA-9652817,1/7,0.45597647056577423,0.9999999999999991,2.5402178685679635,1.994868834158143,DUSP9,up in tumor,1
gs_ind_0,Smooth Muscle Contraction R-HSA-445355,2/38,0.836726818008118,0.9999999999999991,0.7532383829879182,0.1342704995783357,ACTG2;TPM2,up in tumor,2
gs_ind_0,Signaling To RAS R-HSA-167044,1/19,0.8084919101800757,0.9999999999999991,0.8919800474570793,0.1896212269276515,MAPK12,up in tumor,1
gs_ind_0,Signaling To ERKs R-HSA-187687,1/32,0.9382438824095214,0.9999999999999991,0.5235247673410217,0.03337227539231317,MAPK12,up in tumor,1
gs_ind_0,Signaling By WNT R-HSA-195721,16/262,0.9277746300657218,0.9999999999999991,0.7340703529878702,0.05503063462992059,WNT6;H2BC15;LEF1;H2BC17;H2BC9;DKK1;SCRIB;KREMEN2;WNT3A;GNG4;H2AX;DKK4;BCL9;H2BC11;TERT;PDE6A,up in tumor,16
gs_ind_0,Signaling By WNT In Cancer R-HSA-4791275,4/33,0.2938845754186135,0.9999999999999991,1.6799595767557116,2.0572250570859363,KREMEN2;DKK1;DKK4;WNT3A,up in tumor,4
gs_ind_0,Signaling By VEGF R-HSA-194138,2/98,0.9980577838948193,0.9999999999999991,0.28405816298204356,0.0005522387962589938,HSPB1;MAPK12,up in tumor,2
gs_ind_0,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,2/40,0.8572217137429041,0.9999999999999991,0.7140384771605875,0.1100038286109952,PIGU;FGF13,up in tumor,2
gs_ind_0,Signaling By TGFB Family Members R-HSA-9006936,3/115,0.9970743909225257,0.9999999999999991,0.341037037037037,0.0009992034043274612,CDKN2B;DAND5;RBL1,up in tumor,3
gs_ind_0,Signaling By TGF-beta Receptor Complex R-HSA-170834,3/89,0.9821269831065021,0.9999999999999991,0.4441178089733003,0.00800951736584588,CDKN2B;DAND5;RBL1,up in tumor,3
gs_ind_0,Signaling By SCF-KIT R-HSA-1433557,1/41,0.9718013369064569,0.9999999999999991,0.407004721492354,0.011641914746196887,CHEK1,up in tumor,1
gs_ind_0,Signaling By Retinoic Acid R-HSA-5362517,1/37,0.9600461899642218,0.9999999999999991,0.4516973418178704,0.018417453722767943,AKR1C3,up in tumor,1
gs_ind_0,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,22/460,0.9989468790808641,0.9999999999999991,0.559147730675068,0.0005891604551413595,CHEK1;DNM3;THBS4;STMN1;EGF;HSPB1;COL4A2;MYCN;ATP6V0D2;DOCK3;FGF13;NRG2;ITGA2;GABRQ;LAMC1;LAMA4;PDGFRB;COL9A1;MAPK12;PDGFA;COL4A1;PIGU,up in tumor,22
